5d11cdcb09b4dfa96849ab77,1.12616E+18,all'ji khalakassmaavaati val'arj va ma bainhuma fi sittati ayyaamin' summastwa alal'arshi arrh'maanu fs'al' bihi khabiran' (kabiran') |59| #modihiaayega https://t.co/w1wyb9d3bv 
5d11cdcc09b4dfa96849acc1,1.12641E+18,woman throws slipper at navjot singh sidhu for speaking against modi at a rally marked by modi  modi chants  opi https://t.co/uabsqqwz5j 
5d11cdd009b4dfa96849b0e6,1.12641E+18,       2019 news https://t.co/5j1fefruik 
5d11cdd109b4dfa96849b113,1.122E+18," kahit na mahal na mahal mo yung tao kung di para sayo  di para sayo ""  i felt that. "
5d11cdd109b4dfa96849b13b,1.12636E+18,8  @zeenews    @narendramodi      @sudhirchaudhary    #abkibaarkiskisarkar #modionzee https://t.co/vwilrlnchi 
5d11cdd109b4dfa96849b175,1.12638E+18,"i generally don\'t share times now videos.  but here the vice admiral vinod pasricha (retd) exposes @narendramodi\'s fakery on rajiv gandhi by saying that his allegations were ""totally wrong"" &amp; ""it was on official trip"" ! https://t.co/zdx2qf4xth "
5d11cdd209b4dfa96849b263,1.1264E+18,vice admiral (retd) vinod pasricha exposes pm modi's lies  says that former pm rajiv gandhi was aboard on ins viraat on an official visit  and there were no visitors. it was as per the protocol.  #sabsebadajhootamodi https://t.co/0wtmuazxuv 
5d11cdd209b4dfa96849b2a6,1.12641E+18,                        https://t.co/arsmtxpdsy 
5d11cdd509b4dfa96849b4f3,1.1264E+18,"brexit party\'s ann widdecombe claims a no-deal brexit would be nothing compared to the sacrifice"" made in ww2 ""to ensure britain\'s freedom"" #r4today https://t.co/sbt7wnbmak "
5d11cdd509b4dfa96849b516,1.12641E+18,@cnnnews18 @narendramodi @rahulgandhi #electionalert  what pm @narendramodi has done in 5 years is something your 3 https://t.co/aknx0cyqpu 
5d11cdd609b4dfa96849b618,1.12641E+18,@firstpost modiji doing vulture politics with oppositions n regional parties playing religious defence patriotism c https://t.co/dlqf71ldtl 
5d11cdd909b4dfa96849b7a0,1.1264E+18,woman throws slipper at navjot singh sidhu for speaking against modi at a rally marked by modi  modi chants  https://t.co/gnhkze0b65 
5d11cdda09b4dfa96849b892,1.12616E+18,this girl from a village in up is much more intelligent &amp; honest than narendra modi &amp; his followers put together  esp arun jaitley!    https://t.co/l5er9mua2j 
5d11cddb09b4dfa96849b8ed,1.12641E+18,@narendramodi please address the violence problem too in west bengal too. not only in the election campaign and spe https://t.co/j8ogwa9hkl 
5d11cdde09b4dfa96849bb99,1.1264E+18,#exclusive  pm @narendramodi has a grudge against @aamaadmiparty. he conducted cbi raids and arrested 25 leaders did they find anything? pm blocks delhi governments work: @sanjayazadsln tells cnn-news18s @rupashreenanda. | #electionswithnews18 #loksabhaelections2019 https://t.co/5tqtvwhv0h 
5d11cde109b4dfa96849be89,1.12635E+18,       @sirpareshrawal   #   1                ..                    @narendramodi #abkibaarmodisarkar https://t.co/jmgbc03oru 
5d11cde309b4dfa96849c0a0,1.12606E+18,in @rahulgandhi rally policeman slaps boy 4 wearing modi mask asks him to chant 'chowkidar chor hai'  that's power of money gandhis have made through corruption  they bribing police to be their goons it seems  real game will begin once they come in power   https://t.co/0qqw2yhqpy 
5d11cde409b4dfa96849c114,1.1264E+18,            -           -                                      #sabsebadajhootamodi https://t.co/zjy2mvo1hs 
5d11cde409b4dfa96849c17a,1.0396E+18,bhot hue mahengayi ki maar nhi chahiye hume aisi sarkar #mehangipadimodisarkar  @zeba_yasmeen @gujjar_chhora @kalikaprasad5 @kakorisalim @poojashukla04 @faeqkhan92 @dr_yadavashish @nishantraii @javedhabibkhan1 @mlarajeshsp @vijayya4043 @cjeet44 @raheema29633520 https://t.co/ukekalw5j8 
5d11cde409b4dfa96849c198,1.12638E+18,"#watch pm modi in purulia  ""mujhe bataya gaya hai ki yahan didi ne kahan hai ki woh modi ko thapad maarna chahti hain. didi\' o\' mamata didi mein toh aapko didi kehta hun  aapka aadar karta hun  aapka thapad bhi mere liye ashirwaad ban jaayega  woh bhi khalunga."" https://t.co/dvz8mxlvcg "
5d11cde509b4dfa96849c28b,1.12636E+18,modi vs mahamilavat gang  #deshkishaanmodi https://t.co/zdw97u9ymp 
5d11cdea09b4dfa96849c668,1.12637E+18,                                #deshkishaanmodi https://t.co/kk6cvmvhti 
5d11cdea09b4dfa96849c680,1.12641E+18,@swamy39  please do not stop. this entertainment channel is a comic relief. neither modi ji will become pm agai https://t.co/blgwzvvhkl 
5d11cdec09b4dfa96849c879,1.12639E+18,mr. modi  all charges against #rajivgandhi in #bofors scam were quashed https://t.co/6kc3wanx7z 
5d11cdf409b4dfa96849ce0d,1.12638E+18,                 :   @narendramodi #deshkishaanmodi https://t.co/uwz4orkgwd 
5d11cdf709b4dfa96849d064,1.12635E+18,@narendramodi        @abpnewstv    10.30     12    2    4        #pmmodionabp https://t.co/2moxhleocx 
5d11cdf909b4dfa96849d23b,1.12636E+18,modi mumbles and fumbles. tired? or scared? https://t.co/knmb4k4hnl 
